@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-3,5-13'

@attribute average_time_per_learning_session numeric
@attribute target {0,1}

@data
47.861281,1
59.228201,1
12.879817,1
6.462132,1
92.025542,0
2.866292,0
3.400878,0
13.088095,1
176.966012,1
201.067666,1
20.326665,0
48.227541,1
54.514679,1
140.991965,0
39.168328,1
10.748285,1
108.33615,1
1.271583,0
47.332282,1
32.230934,0
120.134719,1
6.317493,0
51.117283,1
174.171296,1
36.140364,1
22.950333,0
23.531252,0
45.875338,0
72.605964,1
135.284225,0
14.26869,1
14.088081,0
28.554918,0
8.659307,1
72.379589,1
85.522496,1
6.271024,1
3.0401,0
126.21042,1
9.689094,0
5.94923,1
33.281275,1
20.000327,1
5.913171,0
14.827964,0
5.638366,1
10.723545,1
58.89922,0
94.562316,0
75.325796,1
1.666148,1
63.575575,1
19.985717,1
74.575104,1
3.514143,0
6.430648,1
274.17852,1
21.838452,0
47.36735,0
55.150205,1
45.758656,1
22.066661,1
28.969596,1
14.186656,1
73.796736,0
155.393713,0
42.448749,0
15.12546,1
65.272543,1
43.324381,1
58.353085,0
138.975788,0
21.647241,0
2.659497,1
53.408656,1
119.654603,1
17.422171,1
17.675764,1
21.04751,1
0.69278,1
10.80416,0
97.767303,1
17.689612,1
32.733601,1
20.290433,1
25.852767,1
62.207957,0
66.153922,0
0.914883,1
58.530718,0
39.491772,1
94.708907,1
21.692498,1
36.0754,0
10.416926,1
64.945352,1
8.682086,0
7.411455,1
124.994361,1
229.564513,1
96.39804,1
3.653809,1
40.953604,1
2.59363,0
222.138329,1
30.662828,1
95.550108,0
100.308587,1
108.868124,1
50.808514,0
58.148316,0
91.497042,1
27.473682,0
34.479654,1
1.062064,1
3.101402,0
20.994071,1
9.233854,1
30.069382,1
60.004766,1
6.360193,1
179.988331,1
127.30481,0
9.055921,0
5.721494,0
4.019615,1
99.031091,1
245.119727,1
166.469124,1
97.112659,1
22.208439,1
74.079055,1
35.092332,1
109.143769,0
194.946016,1
126.833687,1
12.544517,1
37.554867,1
65.319722,0
55.238003,1
192.808431,1
25.738433,0
49.094981,1
77.098362,0
8.878915,1
0.212505,1
17.204531,0
11.113323,1
2.077812,0
37.073848,1
23.214984,1
16.02563,0
55.92732,1
43.228636,0
27.681846,1
39.148513,1
116.293796,1
145.265885,1
172.409018,1
29.872841,0
6.367187,1
107.966604,1
52.833728,0
32.960329,0
118.045714,1
71.061443,1
20.830415,1
6.038731,0
43.869728,1
35.117684,1
85.272647,1
4.237468,0
10.591,0
4.506251,1
0.548663,1
33.607255,0
91.487574,1
1.524296,1
40.169209,0
26.795428,0
214.675995,1
77.422364,1
57.743572,1
6.385327,0
39.780091,0
150.610715,1
23.702625,1
68.967745,1
158.780896,1
23.953125,1
10.072728,1
59.70171,1
5.99924,0
58.188058,1
52.397578,1
58.56813,0
36.24187,0
49.784855,1
186.783635,1
19.890603,0
1.457483,1
37.736978,1
72.74134,0
25.716183,0
10.420515,1
26.643909,0
73.791633,1
6.692726,0
27.055487,1
90.579013,1
42.105973,1
20.014024,1
29.087341,1
129.173328,1
40.586963,1
55.134235,1
61.986492,0
114.768076,0
40.534433,1
4.336086,1
84.022503,1
79.807193,1
56.28242,0
32.407702,1
14.125074,0
0.834532,1
0.958016,0
0.70296,1
196.20916,1
211.616825,1
25.472507,0
56.165032,1
20.195572,1
41.652392,1
49.044008,1
15.120005,0
1.34665,1
13.685614,1
51.887924,0
2.783243,1
12.035069,1
2.744295,0
44.652491,0
23.556993,1
6.963796,1
85.9952,0
16.5119,0
34.689546,0
60.033304,1
46.887845,1
136.266347,1
47.431376,1
3.020666,0
57.112386,1
32.088911,1
22.583349,0
27.319564,1
147.823574,0
23.451892,1
11.798846,0
5.869634,1
71.599074,0
117.325412,1
18.589612,1
11.066817,1
40.329992,1
16.470144,1
21.666738,1
19.997565,1
160.129684,1
3.860046,1
15.568299,1
6.698213,1
25.067703,1
126.138862,0
13.719414,1
44.435,1
23.452895,0
0.200745,0
57.865749,1
54.49968,0
33.457209,0
67.674031,1
41.389009,1
154.952947,1
44.416335,1
45.824499,1
14.732094,0
55.518233,0
76.089328,0
55.554524,1
187.388914,1
59.81613,0
32.216854,1
64.117963,0
144.101747,0
50.390902,1
68.703775,1
99.958947,1
26.564159,1
29.96241,1
19.797573,1
54.624179,0
40.977765,0
74.254159,1
252.469461,1
9.790154,1
16.597081,1
29.717521,0
177.351455,0
11.248545,0
60.455511,0
23.89244,0
40.485231,0
59.398245,1
86.182338,0
9.200188,1
7.024023,0
191.202445,1
21.256679,0
1.555757,0
11.373221,0
44.395923,1
0.558294,1
32.190181,1
71.616911,0
7.44906,1
39.142603,0
0.661132,1
58.340146,1
1.584608,0
85.040716,1
0.569344,1
6.985932,1
78.922072,0
10.266819,0
131.265843,1
53.469905,1
49.786677,1
6.899817,1
20.165413,1
77.407261,0
13.180779,1
49.598322,1
18.656787,1
55.088902,1
67.359237,1
171.051313,1
41.360418,0
43.920895,1
79.48404,1
42.73288,1
10.809871,1
64.836803,0
4.193615,0
117.414475,1
20.867973,1
19.683914,0
86.453047,1
63.022355,0
4.33729,1
74.043868,0
70.540009,0
55.630129,1
123.232566,1
20.044546,0
53.470172,1
87.447466,0
11.480114,1
45.604806,1
47.032616,1
0.251581,1
17.798248,1
10.219018,1
58.700692,1
80.620675,0
67.431311,1
208.110376,1
4.082019,0
13.400648,1
28.999853,1
3.094111,0
130.392781,1
91.808635,0
2.648176,1
34.630586,0
39.463379,0
66.682505,1
83.422844,0
52.038553,1
5.244396,1
16.508912,1
72.496517,1
14.358437,1
86.443965,1
4.391954,0
36.92673,0
26.71711,0
13.661494,0
100.444595,1
17.783922,1
107.565086,0
90.31271,0
59.517665,0
28.278531,0
131.925707,1
21.499355,1
81.094202,1
96.16659,1
1.597367,0
62.393186,1
154.532479,1
52.396615,0
14.181148,1
30.980757,1
10.603544,1
1.432202,0
22.39813,1
93.791228,1
108.081695,0
54.391679,1
7.066092,0
1.504933,1
18.734512,1
4.22436,0
95.17339,0
20.992149,0
161.645223,0
46.145454,0
14.466521,1
63.70367,1
38.957068,1
2.187656,1
144.536251,1
5.663419,0
21.120959,1
21.843903,1
64.153398,0
38.004601,0
36.091859,0
47.235869,0
110.50064,1
4.374709,0
81.018753,1
109.934608,0
197.578605,1
27.705305,1
11.23945,1
59.070136,0
47.739211,0
5.483054,1
31.549802,1
28.861003,1
107.822606,0
30.202053,0
12.442508,1
6.014685,0
43.947993,1
68.649667,0
9.813958,1
5.490492,1
29.990416,1
212.645449,1
88.781035,1
15.576648,1
146.774633,1
4.505737,1
31.547885,1
4.641368,0
17.33048,0
61.018812,1
5.040395,0
47.572487,1
6.32588,0
148.05891,0
5.206912,0
62.401016,1
29.123018,1
5.282294,1
71.713911,0
4.413249,1
9.688749,0
24.536774,1
30.743846,1
59.026039,0
13.871734,0
55.651465,1
76.455311,1
183.201305,1
15.609721,1
29.125734,1
8.614991,1
34.95556,1
65.044617,1
44.464668,0
102.507584,0
2.965111,1
10.446734,1
22.187457,1
86.70326,0
24.504842,0
130.700837,1
65.700789,0
66.039199,1
18.816262,1
35.147985,1
17.020634,0
36.632381,0
24.470088,1
0.95348,1
21.94414,1
15.570916,1
48.948765,1
66.798375,1
82.277171,1
82.483866,0
96.313175,1
136.680753,0
85.23333,0
46.301984,1
65.033454,1
5.559016,0
21.840909,0
98.171534,0
20.191868,1
50.909831,1
42.451744,0
34.435662,0
107.48937,1
8.878465,0
252.519684,1
2.987762,0
201.398369,1
74.284524,0
39.517697,0
19.752237,1
12.796213,1
112.232822,1
13.190572,0
33.861371,0
20.915972,1
28.602504,0
2.619862,0
28.12192,0
48.779166,0
41.787991,0
50.690889,1
64.604712,0
2.724342,1
34.275829,1
70.046061,1
34.407965,1
28.124802,0
6.452196,1
0.294926,1
53.362311,1
76.978495,1
15.478619,0
72.353513,1
131.031621,1
121.609819,1
125.586854,1
102.170808,1
62.202443,0
80.052111,1
74.503233,1
128.286414,1
4.43728,0
98.095277,1
12.515143,1
11.584214,1
126.855305,1
4.290687,1
91.443029,1
44.221843,1
43.028531,0
2.178528,1
6.879295,0
55.207243,0
0.697114,1
43.058627,1
20.693375,0
60.830935,1
11.017009,0
11.196986,1
106.535884,1
50.483815,1
33.375606,1
48.033565,1
26.919045,1
44.370675,0
114.027404,1
12.479788,1
3.394629,1
151.639199,0
1.461684,0
30.629014,1
4.906258,1
45.633258,1
75.763308,1
32.974498,1
3.033133,1
21.372195,1
32.26221,1
38.414825,0
27.521655,1
52.086728,0
31.979878,0
114.615305,1
2.331021,0
2.961298,0
162.384805,0
4.084356,0
55.162441,0
54.422837,1
45.038764,1
12.939888,1
41.324554,0
23.569613,1
32.345507,0
203.286698,1
141.978165,1
18.633038,0
23.268017,1
125.927564,0
79.222426,0
40.911654,1
17.705801,1
30.582755,1
150.955981,1
115.021994,0
30.287683,1
140.348741,1
36.33986,0
21.96145,1
103.783685,0
177.724426,1
20.485189,1
69.225448,1
19.270975,1
62.563253,0
43.792841,1
26.227123,0
4.903581,1
88.986057,1
69.398183,1
17.430001,1
3.067396,1
215.87893,1
43.257228,0
11.09497,0
47.170571,1
47.600984,1
24.541212,1
4.673633,1
22.450542,1
19.21408,0
14.49947,0
51.590876,0
64.540814,1
243.33078,1
5.903015,0
29.669898,0
11.451265,0
70.004875,1
24.185368,1
100.692702,1
30.885702,1
39.448933,0
129.988779,1
167.541275,1
56.280883,1
23.291528,1
36.280795,1
63.315199,1
2.318681,1
200.323496,1
24.625674,0
41.74398,1
107.195436,0
27.137969,1
170.423706,1
18.95496,0
23.786422,1
76.948581,1
142.841263,0
106.153677,1
1.065166,1
80.57208,1
7.350194,0
27.810583,0
77.596539,1
19.381272,0
26.885402,1
145.457944,1
66.765788,0
24.10105,1
108.808951,1
44.00132,1
13.168685,0
25.146916,0
21.511172,0
79.389291,0
59.294661,1
62.111458,1
68.510258,0
66.288803,1
5.917155,0
2.087763,1
66.954795,1
94.751035,1
47.712649,0
27.481894,1
59.588128,1
130.751028,0
3.667095,1
50.971976,1
76.135885,1
32.703761,1
50.428754,1
73.233536,1
8.490814,1
39.529734,0
53.377639,0
85.021359,0
93.612508,1
122.806478,1
180.18518,1
59.894132,0
30.343615,0
54.429441,1
2.98964,0
1.806792,1
13.258254,0
34.647363,0
264.43857,1
30.709567,0
36.035324,1
148.998035,1
25.73371,0
46.681865,1
208.523294,1
82.458011,1
29.09804,1
98.115448,0
32.572268,1
196.664156,1
83.326821,0
1.82379,0
12.952804,0
168.292256,1
47.652009,1
38.080325,1
34.495439,0
32.952599,1
8.327214,1
20.937087,1
100.685078,1
18.504876,1
111.131638,1
30.550106,1
31.05064,1
139.383192,1
48.196538,1
156.042275,0
8.35788,1
1.066186,1
25.649218,0
44.159898,1
28.452716,1
15.237595,1
15.85699,0
73.53663,1
125.599274,0
34.280868,0
38.461349,1
29.905238,0
12.984705,0
10.289967,0
47.218998,1
148.803368,1
95.714745,1
56.107089,1
4.320429,0
184.555646,1
183.013385,1
68.130093,0
65.658565,0
33.299449,0
26.943637,0
46.67401,0
11.565466,0
3.697021,1
11.015927,1
343.817628,1
44.583018,1
0.652498,0
64.091788,1
76.493423,1
2.522073,0
19.179474,1
10.618385,1
4.982669,0
43.982938,1
46.134891,1
95.264822,1
18.769521,1
30.501356,0
7.690577,1
54.740085,1
13.852161,0
27.72112,0
78.207638,0
30.060608,1
111.392249,1
98.325917,0
65.703806,1
57.395759,0
21.732691,1
30.568224,1
278.947196,1
85.686591,1
13.200814,1
45.261744,1
66.60878,1
55.745984,0
34.033551,1
40.281238,0
13.173579,1
10.660311,0
75.084722,1
22.560812,1
28.921121,0
168.014285,1
96.41623,0
179.405384,1
15.581148,1
91.652972,1
68.631981,0
46.886167,0
38.660785,1
28.308215,1
11.548586,1
34.39305,0
10.18031,1
45.981531,1
20.191055,1
49.100113,0
2.444092,0
23.306034,0
12.209427,0
134.827814,1
24.901503,1
36.645689,1
90.012721,1
56.992965,1
31.496861,0
14.580818,0
99.924601,1
58.17818,1
7.722933,1
36.080194,1
0.931691,0
1.540783,1
212.898042,1
13.580354,1
60.333424,1
2.371062,1
14.940039,1
125.118078,0
6.232742,1
62.637006,1
4.770099,1
165.164347,1
15.46249,0
74.65264,0
44.636733,1
43.826729,0
27.856158,0
79.489547,0
93.365162,1
79.958878,1
15.915333,1
12.010423,0
16.709522,1
114.394268,0
205.521008,1
52.868015,0
13.456358,1
5.93359,0
51.375751,1
243.051278,1
10.585056,1
91.828252,0
34.359171,0
50.595592,1
0.792891,1
36.340066,0
86.365592,1
4.922836,1
8.25764,1
10.508947,1
19.869645,1
12.958165,0
35.424423,1
37.563073,1
13.941336,1
15.100393,1
5.406995,1
76.028897,1
50.042106,1
44.09944,1
9.828026,0
34.771229,1
11.297886,0
0.344692,1
34.713232,0
18.177418,0
4.625595,1
19.789483,0
98.098799,0
37.259854,1
21.037659,1
7.738929,0
31.039992,1
37.514188,1
28.337038,1
41.838368,1
36.912795,0
33.363216,1
0.714439,0
12.900948,0
141.431272,0
1.467056,1
75.801333,1
14.532467,0
79.525829,1
26.997057,0
93.55044,1
74.927835,1
51.88581,1
12.413507,0
200.203793,1
4.583787,0
24.602076,1
61.058293,0
37.548323,1
2.341917,1
51.371302,1
27.919881,1
36.488631,1
50.469731,1
4.355619,1
220.343519,1
30.565274,1
13.539735,1
221.079292,1
0.899861,0
57.219266,1
38.409327,1
140.058589,1
6.608711,0
44.948301,0
12.779202,0
2.084069,0
76.57921,1
41.328541,1
146.213026,1
45.868072,0
36.724325,1
160.519829,0
51.971995,0
57.933027,1
169.854263,1
6.051195,0
27.327888,0
26.935994,1
47.309137,1
39.798376,1
59.318655,1
53.830094,1
18.821089,1
22.066389,1
2.393848,0
71.019691,1
7.418229,1
173.179861,1
54.579614,1
150.992602,1
27.198902,0
90.243028,1
16.185175,1
45.555693,0
24.312707,1
7.251325,0
243.728637,1
23.923429,0
147.179712,0
2.441254,1
13.862554,0
35.055535,1
105.004082,0
72.420747,1
20.615355,1
20.743284,0
36.857332,1
24.151848,0
2.895055,1
18.281527,0
31.667213,1
10.270167,1
62.616281,1
33.095056,0
147.440186,0
20.627542,1
27.014046,1
9.139808,1
98.913936,0
104.177579,1
13.536715,1
79.542053,1
110.029991,0
121.726937,1
88.13034,0
48.06679,0
73.430018,0
28.122837,1
48.475098,1
70.351986,1
75.93243,1
108.725109,0
3.378701,1
7.734502,1
46.937476,0
56.62365,0
7.763243,0
95.172627,1
95.974928,1
56.845004,0
75.910909,0
13.981918,1
16.844654,0
9.775638,1
40.00841,1
33.407012,1
18.9111,1
47.872129,0
109.255766,0
38.191226,1
49.54984,1
18.347565,1
56.433033,1
125.694696,1
69.807267,1
30.154873,1
9.178166,1
34.802347,0
29.056567,0
57.214299,1
17.361325,0
159.396204,1
29.844842,0
31.992015,1
6.89009,0
24.490187,1
33.195019,1
25.488234,1
16.047658,1
118.348465,1
45.962369,0
13.2066,0
27.258225,0
99.733938,1
116.66047,0
41.586237,0
2.541496,1
1.274288,1
28.914622,0
48.541452,0
4.45653,0
12.66548,1
33.264259,1
102.326746,0
406.788831,1
239.084757,1
109.614063,1
107.076855,1
18.500562,1
102.266817,0
6.429711,1
64.540983,1
47.429773,1
20.871753,1
93.606491,0
83.70048,0
51.046105,0
255.598719,1
12.329477,1
37.476981,0
41.273291,1
15.183831,0
2.418111,0
38.606438,1
60.658244,1
46.812319,0
162.496715,0
77.09775,0
10.172447,0
38.310364,1
29.123187,0
173.638928,1
4.419417,1
97.796224,0
20.084256,0
49.959681,1
0.460476,0
43.990157,0
76.654479,0
34.317833,1
59.645235,0
48.44452,0
19.715714,0
77.017125,0
70.605756,0
59.207355,1
12.31572,1
62.378968,1
55.68235,0
53.832615,1
44.904165,1
6.876006,0
212.792026,1
39.472821,1
97.676112,1
53.990704,1
8.894743,1
36.742668,1
103.040689,1
31.23133,0
35.080677,1
15.559771,1
3.078618,1
11.945352,1
133.670304,1
160.81072,0
29.69825,0
80.933773,1
163.080104,1
18.87282,0
98.444919,1
0.045014,0
150.015163,0
213.232013,1
17.909155,1
136.279261,0
51.005013,1
22.879207,1
21.401169,1
4.076879,0
18.058712,0
95.072488,0
73.888553,1
91.057579,1
21.583555,1
25.083298,1
157.360358,0
42.120675,1
30.919974,0
190.054452,1
73.844428,1
73.819115,1
45.376141,0
9.870093,1
45.881418,0
9.128772,1
2.15287,1
24.229957,0
53.51161,0
30.860476,1
51.021698,1
4.600943,0
27.704082,0
58.356307,1
35.981797,0
179.075225,1
116.394817,0
57.20005,0
33.59807,1
43.36025,1
83.702295,1
112.45829,0
37.755851,1
32.764059,0
57.261231,0
115.370507,1
53.292244,0
70.619201,1
100.428272,1
0.679515,0
58.908752,1
98.789544,1
94.155846,1
43.306363,1
46.859918,1
72.278997,1
8.041797,1
5.613165,1
146.042436,0
6.546531,1
68.72104,0
174.692952,1
32.497669,1
46.521662,1
133.002585,0
11.406665,1
33.292018,0
45.553623,1
2.084529,1
22.223567,1
3.445654,1
24.000724,0
26.668055,1
62.669638,0
27.092535,1
122.667679,1
15.099704,1
82.428023,1
124.218976,1
56.026892,1
11.882903,0
10.945437,1
10.41567,1
3.260929,1
91.824112,1
25.531308,1
38.868344,1
22.531026,0
6.974745,0
3.575658,0
26.995761,1
2.258137,1
63.538718,0
16.088658,0
74.322594,1
11.093569,0
47.793807,1
121.760749,0
84.110145,0
29.022432,0
6.251965,0
4.986494,1
230.77619,1
255.802126,1
10.789428,1
1.276733,0
20.661065,0
60.63036,1
4.535197,0
12.382372,1
23.966184,0
2.50307,0
50.962269,1
151.193571,1
136.094442,1
93.873,1
41.52845,1
47.008996,1
11.851608,1
13.050274,1
76.97532,1
13.925519,0
34.332177,0
31.312791,1
15.382284,1
4.267054,1
34.536206,1
68.32357,1
52.341685,0
47.970259,1
28.934411,1
7.525859,1
200.297923,1
10.955806,1
9.85373,0
5.497764,0
93.876037,1
92.76575,0
18.331402,1
22.303466,1
30.604902,1
40.220805,0
3.996222,1
224.544392,1
53.381008,1
11.087582,0
26.540966,1
44.434979,0
50.261261,1
21.215468,0
170.779386,1
102.741188,0
10.205878,1
50.438447,1
11.145155,0
136.335489,1
53.562929,1
57.498835,1
258.134346,1
1.870592,0
226.397559,1
92.208447,0
83.010659,0
298.683566,1
126.689901,0
107.365376,0
3.47362,0
18.352153,1
8.502234,0
72.302666,0
97.018431,0
4.000458,1
35.587179,1
117.250526,0
130.183593,1
99.49362,0
5.247491,0
102.53963,1
37.848319,1
125.73168,1
36.343074,1
1.604737,1
10.732176,0
21.540052,1
43.618259,0
10.681974,1
100.811699,0
63.498681,1
12.466082,1
91.52329,1
138.348956,1
4.057429,0
40.956116,1
10.564881,1
63.053984,1
8.730122,1
105.552522,1
38.751603,1
158.470641,1
21.701786,1
147.302289,0
22.636435,0
46.754778,0
205.741769,1
90.199062,0
18.646102,1
15.406853,0
78.478799,0
159.852732,0
42.652067,0
29.503759,1
56.719101,1
74.218687,1
36.74494,0
31.388795,0
34.550046,1
8.016167,0
177.782226,1
72.077191,1
57.519731,1
10.629992,1
29.833473,1
36.560295,1
87.384913,1
30.885018,1
90.974568,1
12.915787,0
8.749954,1
20.593051,0
56.452316,0
57.893661,1
28.369005,0
31.308281,1
13.076341,1
93.502826,0
21.026874,1
115.757799,1
132.972997,0
99.055046,0
90.482365,1
8.573281,1
90.78542,1
14.074977,0
7.386563,1
154.958045,1
87.872425,0
72.451297,0
41.432122,1
105.092009,0
53.17721,0
98.823628,1
10.871289,1
69.415398,1
182.024256,1
68.501903,1
24.800559,1
30.788817,0
6.983022,1
48.029269,1
103.3621,0
20.289912,0
12.914409,1
61.564475,1
184.162157,1
62.350958,0
116.246158,1
6.457153,1
145.732474,1
10.214102,1
33.407448,0
2.892766,1
17.328408,1
24.425484,1
15.337421,0
172.461116,1
41.246898,1
2.163444,1
92.671898,1
89.478722,0
82.196238,1
9.832088,1
136.278034,1
21.477966,1
271.885133,1
42.717581,1
49.233724,0
21.343816,1
5.37244,0
0.314264,1
61.366966,0
136.563939,1
5.353935,1
93.767765,1
6.541699,1
80.649017,0
105.239093,0
1.269829,1
162.878785,1
26.857064,1
2.633135,1
12.471018,0
40.675692,1
74.785577,1
6.9497,1
11.436212,0
36.862063,1
64.237024,1
79.746195,0
27.145686,0
109.1023,1
5.263009,0
8.440431,1
12.401507,1
72.72508,1
91.267265,0
53.280755,1
163.944785,0
29.533312,0
208.153168,1
70.801417,1
84.461738,1
179.895912,1
211.621959,1
44.543239,0
4.410537,0
68.064403,1
140.296239,1
70.299596,0
470.289498,1
40.412429,1
85.065821,1
22.19817,1
8.931355,1
84.536741,1
118.572982,0
55.546387,0
2.098786,1
17.299214,1
1.124039,1
52.860355,0
34.923977,1
41.500051,1
32.27476,1
10.354707,1
59.063725,1
52.525246,0
17.041474,1
33.784256,0
74.432714,1
12.658262,1
34.638004,0
1.485593,1
29.163976,1
11.704505,0
35.352469,1
124.618449,1
18.10352,0
5.406992,0
177.257731,1
0.999026,1
69.748476,0
19.29554,1
54.386119,0
7.558898,0
107.390398,0
19.739061,1
5.333097,1
176.038853,1
0.653077,1
58.133966,0
340.228015,1
69.339025,1
224.473073,1
120.935955,1
58.163145,1
65.646013,1
13.037761,1
42.466272,0
75.419338,0
3.293308,1
206.772888,1
16.216265,0
69.615554,0
12.959824,0
32.222896,1
58.849304,1
24.588297,1
66.093083,1
62.271603,0
9.06107,1
8.440448,1
142.973707,0
13.368052,1
16.923625,1
14.360646,1
27.736487,1
60.410525,1
85.882123,1
95.316141,0
45.423694,1
17.510145,1
72.898126,1
25.25195,1
24.335392,0
31.412726,1
2.111044,1
0.035931,1
43.761239,1
10.781204,0
45.521699,1
41.456198,1
127.983929,1
31.2932,1
7.366087,1
112.471265,1
94.899092,0
19.204482,0
42.764551,0
87.228701,0
27.87731,1
6.960028,1
74.254811,1
3.798221,1
22.866042,0
7.843692,0
6.105086,1
8.691751,1
19.353014,1
29.524114,0
68.29956,0
0.530185,1
64.851389,0
123.862409,1
144.737735,0
18.692447,0
69.242961,0
41.775363,0
22.563067,0
6.003485,0
118.46007,1
44.888686,0
11.861042,1
66.003547,0
82.055132,1
23.027328,1
31.599265,0
37.882163,0
8.325248,0
411.10926,1
34.431164,0
28.076623,0
20.880962,0
64.77878,0
296.92929,1
93.94911,1
16.670975,1
206.014291,1
23.889427,1
45.288273,1
58.523241,1
98.512746,0
22.740679,1
18.929927,0
8.448539,1
12.421931,0
171.199666,1
59.816381,0
11.698154,0
80.127601,0
45.928213,1
35.199552,1
19.870697,1
9.501769,1
3.758203,1
20.156112,0
22.939321,1
0.778549,1
73.90688,0
5.515123,1
36.980419,1
48.268846,1
46.713178,1
10.081826,0
12.638542,0
28.062117,0
11.405122,0
12.492776,0
34.658328,1
16.057286,1
36.1088,1
157.165827,1
206.708711,1
15.302266,0
43.705912,1
3.062345,0
25.393581,0
50.074135,0
38.625724,1
8.149844,0
7.627981,1
159.817338,0
26.121393,1
87.805825,0
10.221483,1
16.224257,1
24.863106,1
0.862755,1
49.387567,1
71.640955,0
12.712252,0
6.1123,1
57.832295,1
40.652779,1
23.098086,1
44.026513,0
41.965591,0
46.777003,1
1.486099,1
9.913816,1
29.216337,1
83.259275,0
92.75706,1
199.798125,1
23.757444,1
7.54798,0
17.393769,1
113.046179,1
142.223549,1
7.032283,1
69.231026,1
24.64653,0
30.853263,1
2.661514,0
0.485261,1
50.872986,1
148.94443,1
80.165541,1
4.342349,0
108.725809,1
40.404709,1
82.17374,0
217.962463,1
18.16262,1
26.102251,1
3.724435,0
34.03796,1
160.049308,1
26.010447,1
6.280909,1
15.299138,1
83.348169,0
44.827799,1
44.00456,0
54.721408,0
19.925843,1
6.303106,1
77.008634,1
5.858236,1
14.041498,0
66.697086,1
20.739549,1
102.213967,1
121.489734,0
45.855201,1
99.16019,1
54.861156,1
10.40434,1
1.887198,1
36.286714,1
73.311542,1
15.829506,0
391.174933,1
38.490796,0
18.685913,1
62.851629,1
34.488227,1
122.046196,1
100.30672,0
42.126739,0
55.180023,1
22.690207,1
118.919375,1
3.897204,1
45.163578,1
69.468336,0
67.9558,1
23.161092,1
10.201548,1
25.766195,0
16.672633,1
17.912801,0
98.302812,1
88.484546,1
63.234173,0
77.811696,0
46.299486,0
2.614175,1
98.201504,1
54.691909,1
2.338479,1
46.073131,1
35.077245,1
89.648398,0
112.018971,1
6.419514,0
71.227588,1
5.922847,0
0.654907,0
101.65481,1
3.880189,1
16.031692,0
3.812018,1
177.823892,1
1.353656,1
21.231413,0
163.220409,0
12.225112,0
60.144297,1
123.533814,0
23.8496,1
76.099367,0
20.335111,1
34.876252,0
11.593424,1
54.853847,0
152.175669,0
186.746874,1
47.807212,1
135.279431,0
15.186006,1
58.529131,0
37.282419,1
121.701956,1
66.725042,1
4.95114,0
40.035033,1
54.452849,0
88.98004,1
68.83991,0
74.386984,0
56.241217,0
31.629904,0
41.090886,1
100.150442,1
65.759691,1
167.148239,1
22.125713,0
153.540615,0
7.179189,1
42.452186,1
35.674236,1
61.687609,1
15.925888,1
30.900268,1
4.883008,1
6.393501,1
99.36535,0
119.638766,0
27.692553,0
213.541832,1
90.983143,1
154.643211,1
20.668671,1
0.728444,0
106.620575,0
75.270619,1
62.273028,0
144.923392,0
50.745834,1
3.800792,0
50.514665,0
113.837515,1
16.79982,0
18.495484,1
94.55728,1
65.445431,1
62.065788,0
36.919024,0
182.034241,1
9.094781,1
0.474462,1
102.960342,0
125.140019,0
11.024082,0
34.339988,1
19.240066,0
36.069717,0
67.035243,1
79.248171,1
6.001065,0
28.275746,1
8.708307,1
19.654111,1
17.410714,1
27.68565,1
34.409863,1
21.298419,1
148.420368,1
37.482817,1
82.624853,0
47.656861,0
50.117987,1
39.301003,0
11.466282,0
36.423808,1
9.182186,0
42.785251,1
51.358393,0
4.025744,0
62.873585,1
104.18145,0
19.464303,0
24.136595,0
31.441658,1
129.389462,1
10.680459,1
37.122841,0
133.928802,1
42.484914,0
49.157652,0
82.435495,1
193.002927,1
84.285032,1
11.511444,1
59.469047,1
9.892371,1
19.485832,1
18.417336,0
4.097174,1
25.52748,1
9.892673,1
95.175594,0
19.623088,1
147.853106,1
75.629458,1
80.709575,0
118.948127,1
25.092029,1
96.64632,1
27.972759,0
12.996158,0
13.789393,0
16.125441,1
142.044907,1
125.949323,1
25.107599,1
41.827238,0
51.196222,1
178.042378,1
14.832004,1
85.667285,1
199.502746,1
43.667918,1
56.087585,1
5.85963,0
22.033521,0
32.131245,1
20.110831,0
11.108504,1
3.933372,1
28.923875,1
47.211473,1
128.772818,1
3.681603,1
42.018978,1
7.434523,1
11.054711,0
20.015079,0
83.28977,0
42.433351,1
75.0122,0
12.332442,0
3.700874,1
15.344837,0
88.70667,0
4.084454,0
38.987971,1
12.038565,1
157.476572,1
3.838158,0
35.61647,1
156.808773,0
10.477638,0
3.890736,1
50.672481,1
125.475331,1
154.82596,1
35.07359,1
5.000522,1
61.032488,1
110.315103,1
77.982063,1
48.752815,0
6.032856,0
116.260676,0
6.318507,0
5.575581,1
98.208977,0
42.658894,0
180.230829,1
136.54354,0
10.214724,1
38.996879,1
8.615199,1
72.925843,0
10.35299,1
117.019933,1
40.679176,1
26.097909,1
46.479368,0
18.374145,1
170.567733,1
26.097644,1
12.363185,1
79.454647,0
1.506285,1
80.145676,0
59.744326,1
18.899703,1
41.141852,1
2.567537,1
2.247507,1
117.009832,0
116.421178,0
65.905183,0
8.988856,1
164.229621,1
2.099746,1
15.697221,1
62.953935,0
17.183697,0
66.892451,1
18.288115,1
56.680905,0
10.184765,1
35.193881,1
2.495758,1
3.880977,1
