@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-13'

@attribute average_login_time numeric
@attribute average_time_per_learning_session numeric
@attribute abandoned_learning_sessions numeric
@attribute preferred_difficulty_level {Low,Medium,High}
@attribute target numeric

@data
15.817133,53.515942,2,Medium,1
12.8958,77.477929,4,Low,1
14.01021,136.226162,2,Low,1
11.909923,29.535058,2,Low,1
16.217636,52.84865,8,Low,1
13.067888,139.281391,3,Low,0
11.302765,73.125276,4,Low,1
17.703776,92.005111,3,Medium,1
8.941206,53.919883,4,Medium,1
15.594174,139.207255,2,Medium,0
17.526277,31.278179,4,Medium,0
15.797794,66.272081,4,High,0
13.130957,8.331715,4,Low,1
16.341938,31.769339,4,Medium,1
15.003688,58.440809,2,High,1
13.18616,6.307278,6,Medium,0
18.89144,48.846669,3,Low,1
16.000836,102.21602,2,Medium,0
17.355218,312.558446,3,High,1
15.029133,70.095684,1,Medium,0
11.775084,5.735445,1,Medium,1
13.114708,26.349875,0,Low,1
6.791152,43.474042,5,Low,1
12.550622,8.359634,4,Medium,0
12.396764,49.345163,1,Low,1
18.049754,95.191652,4,Medium,1
16.200662,93.333141,5,High,1
11.925002,60.31743,2,Medium,1
14.186569,50.36286,0,Low,0
15.074802,141.942196,4,Low,1
8.618972,41.350496,4,Medium,0
12.681923,16.549519,0,Low,1
15.292606,177.37975,2,Medium,1
13.077683,104.094168,3,Medium,1
14.364389,60.483791,2,High,0
17.394192,76.886364,2,Low,1
14.295905,132.469086,2,Low,0
18.906219,26.455837,3,Low,1
13.372617,31.722924,1,High,0
13.209239,251.243846,5,Medium,1
13.374371,26.447909,4,Medium,1
14.418429,149.28077,5,High,0
16.712338,71.253132,3,Low,0
12.84914,3.337566,1,Low,0
17.172681,39.448468,1,High,1
15.033065,77.6647,3,Low,0
15.235849,79.76527,0,High,1
14.138508,117.888235,4,Low,0
21.243304,7.99249,4,High,0
14.779277,3.637484,1,Low,0
19.002631,87.741107,3,Low,1
12.018016,40.889038,4,Medium,1
14.250274,23.850094,4,Medium,1
17.321179,23.951943,2,Low,0
14.305596,14.879921,5,Low,1
15.006231,93.544389,1,Medium,1
18.305561,61.580744,4,High,0
18.169734,8.110953,4,Medium,0
14.095176,16.192716,2,Medium,1
14.829946,34.282952,0,High,0
18.221291,2.285777,5,Low,1
12.167206,9.500381,1,Low,1
15.54859,376.586742,4,Medium,1
21.418844,140.468832,3,Low,0
15.646891,103.495519,3,Medium,1
19.404393,10.777554,4,High,1
15.866254,64.046837,4,High,1
16.791313,6.276901,2,Low,1
16.002875,48.216176,3,High,1
14.354198,95.679766,2,High,1
17.155105,27.110305,1,Low,0
15.554892,55.97704,5,Low,1
16.160555,13.146139,3,High,0
19.512906,44.332896,3,Medium,1
17.2988,104.513407,1,High,1
17.480793,20.175953,3,Low,0
19.49246,28.95659,1,Low,1
14.202483,50.926078,2,Medium,1
16.079685,14.36901,2,Medium,1
17.685304,133.203063,3,Low,0
19.502694,131.09439,1,High,1
15.03942,105.098987,2,Low,0
16.096389,98.022174,1,Low,0
14.881182,12.587555,3,Medium,1
13.505626,35.707261,2,Low,1
15.968128,54.936174,1,High,0
16.861969,136.054219,3,Low,1
17.978088,27.570536,5,Low,0
13.864168,43.297087,5,Medium,1
19.589551,26.881533,1,Low,0
10.298393,17.78415,3,Medium,0
9.719718,34.195598,8,High,1
12.359336,44.993922,5,Low,1
15.759865,156.353381,4,Medium,1
13.503804,98.045704,2,Medium,1
13.708351,44.531612,3,Medium,1
15.452048,17.303545,4,Medium,1
16.323034,63.388468,4,Medium,0
12.614953,8.588827,3,Medium,0
13.270674,140.554106,2,Low,1
14.191272,20.323249,5,Low,1
17.405909,17.161478,2,Medium,0
12.216764,1.648732,2,Medium,1
17.596063,30.175941,4,Low,1
11.80409,66.976503,4,Low,1
15.96263,112.393259,3,Low,0
16.829062,5.207116,3,High,1
12.37547,102.648868,1,Medium,1
11.457481,60.346237,3,High,1
14.608245,59.227779,0,Medium,0
13.896387,7.441998,4,Medium,0
14.781368,8.388778,2,High,0
16.246692,121.339949,4,Low,1
13.448894,10.778219,3,High,1
19.563051,44.388807,2,Medium,0
14.915826,41.241192,1,Low,1
13.706249,6.911418,1,High,1
19.456596,37.366686,2,High,1
14.926023,7.195128,3,Medium,0
15.205038,45.106799,5,Medium,1
18.009927,156.460797,1,Low,1
13.254164,277.460151,3,Low,1
16.07968,249.976719,1,Low,1
11.200209,22.367723,0,Low,1
14.268745,16.852848,5,Low,1
17.274648,25.08562,4,Medium,1
16.682439,105.734432,3,Low,0
16.513603,5.321334,5,Medium,1
18.098131,33.279901,1,Medium,1
19.446077,180.045674,2,High,1
13.894918,21.693273,2,Medium,1
11.295814,85.836431,5,Low,1
17.997301,193.031651,6,Low,1
15.092718,1.16349,1,Low,1
9.059603,66.475903,4,Low,1
23.455368,30.940524,3,Medium,1
17.952961,20.716402,2,High,1
14.058708,44.554999,5,Low,0
16.461072,1.696463,2,High,1
14.626659,29.551846,2,Medium,0
10.4154,81.244414,3,Low,1
13.610959,14.845136,6,High,1
13.880051,65.735415,1,Low,1
18.892228,62.079812,3,Low,0
16.586593,10.111337,4,Medium,1
19.300142,9.165613,2,Low,1
11.953352,79.454438,4,Low,1
13.285755,20.208158,3,Medium,0
10.470916,140.221408,5,Low,1
17.739437,95.624303,2,Low,0
12.985661,31.781922,2,Medium,1
16.384237,66.962421,4,Low,0
15.612073,126.832037,6,Medium,1
18.439483,20.099047,5,Low,1
13.632031,4.060678,2,Medium,1
13.940471,23.277456,3,High,1
14.996012,8.809973,4,Medium,1
14.265519,58.735216,2,Medium,1
13.254223,188.499086,4,Low,1
15.21079,230.208178,4,High,1
11.793421,3.438094,3,Low,0
15.286653,32.836517,3,Low,1
14.501953,55.492567,3,Low,1
13.332138,68.454179,5,Medium,1
17.132285,8.541891,2,Low,0
16.273046,0.160116,3,Low,1
13.049663,27.619898,5,Low,1
16.661968,11.581723,0,High,1
12.427596,198.824482,1,Low,1
18.793589,5.615328,2,Medium,0
16.469987,25.54757,2,Low,0
11.511652,91.71383,4,High,1
13.602795,38.066399,3,Low,1
16.511584,154.348062,3,Low,1
13.62601,55.630738,2,Low,1
10.47958,217.06576,1,Low,1
11.944504,288.758777,6,Low,1
19.139903,45.692908,5,Low,0
14.404692,74.589268,3,Low,0
12.167533,48.137883,2,Medium,0
15.874525,8.386486,3,Low,1
15.202725,32.833915,0,Low,1
17.754771,37.450669,9,Low,0
17.547519,18.001041,3,Low,0
17.302049,1.121656,2,Medium,0
15.134341,22.777084,0,Low,1
15.224759,35.976477,3,Low,1
12.875197,11.129524,2,Medium,0
10.999297,182.888533,1,Low,1
6.706303,29.348194,2,High,1
13.709827,174.95993,3,Low,1
12.475029,4.603353,4,High,1
14.28205,64.855759,2,High,1
15.028813,72.84408,1,Low,1
24.293051,119.363573,5,Low,1
17.92114,360.522281,2,High,1
12.465227,30.042353,5,Low,0
16.912503,87.255197,1,Low,1
12.864233,100.436177,6,Medium,1
12.104912,2.001942,3,Low,0
10.600567,2.18729,5,Medium,1
14.258577,86.530551,3,Low,1
16.404389,28.912545,3,High,1
17.80459,64.212633,3,High,0
18.96724,34.150907,1,Medium,0
9.26965,36.177248,2,Medium,1
19.511854,61.195268,2,Low,0
16.827944,163.49999,4,Medium,0
15.401472,71.607261,4,Low,1
15.523569,105.830139,5,Low,1
18.448354,2.61534,3,Low,0
11.605019,13.45835,1,Low,0
10.064362,18.10323,3,Medium,0
17.345935,20.487118,3,Low,0
15.922516,4.681495,1,Medium,0
11.53029,69.240445,7,Medium,0
17.411176,5.269118,2,Low,1
14.984682,1.265403,2,Low,0
23.783474,43.249844,3,Low,0
16.476786,31.500997,3,Medium,1
12.152644,80.840114,5,Medium,0
20.003934,51.299568,3,High,0
14.001207,169.869322,5,Low,1
7.564904,51.499178,4,Low,0
14.605725,8.110536,1,Medium,0
13.758913,45.091506,1,Low,0
10.534216,20.73118,3,Low,0
15.745098,57.196136,3,Low,0
15.833601,13.236057,3,High,1
16.48075,160.350787,2,High,0
9.025765,23.398677,6,Medium,1
18.954052,30.605336,4,Low,1
7.407842,5.594535,1,Low,0
11.479042,19.481739,3,Low,1
18.919434,193.363863,4,High,1
9.592084,71.241093,4,Low,0
16.727126,58.269496,3,Medium,0
13.738473,19.407026,6,Low,0
12.997954,17.807193,3,Low,0
21.477172,43.746534,5,Medium,1
19.684943,1.135999,1,Low,0
18.841055,3.70962,1,Low,0
20.538839,70.996063,3,Low,1
14.374546,25.182743,7,High,1
16.383784,24.690201,2,Medium,1
18.717144,17.295072,8,Low,0
18.95306,19.197452,5,High,0
17.302529,71.102127,1,Low,1
17.264725,18.246404,1,High,0
15.480316,238.535417,3,Low,1
13.627027,73.123429,2,Low,0
15.021415,70.728681,6,Low,0
18.499138,57.64649,4,High,0
6.99541,53.811972,3,Medium,0
15.830109,103.57727,4,Low,1
18.49842,90.57677,3,Low,0
10.970809,19.137597,4,Medium,1
13.972442,18.0403,1,Medium,1
14.092082,23.793471,6,High,1
14.201342,25.325044,8,Medium,1
17.004403,16.748655,4,High,1
15.16108,4.521429,2,Low,1
16.397273,8.699483,4,Medium,0
13.285759,214.185973,4,Low,1
17.797535,44.637764,2,Low,0
12.354839,50.330253,2,Medium,0
14.226513,13.470148,6,Medium,0
12.584784,88.211084,2,Low,0
16.629134,166.955526,3,Low,1
13.421859,162.838221,1,Low,1
18.374285,43.065152,4,Medium,1
18.518227,69.146014,3,Low,1
15.028174,59.566872,2,Medium,0
13.790868,4.215636,4,Medium,0
14.934096,16.256384,2,Low,1
13.627564,0.508281,1,Low,1
7.873876,16.569069,3,Low,0
13.219959,49.337576,1,High,0
19.111358,17.094163,1,High,0
22.021758,14.573636,6,Low,1
14.440128,2.966292,2,Low,1
14.556691,26.66415,2,Low,0
14.2538,43.89594,3,Low,0
12.766583,112.220057,0,High,1
14.483365,32.128344,2,Medium,0
19.699184,48.270059,4,Low,0
20.023297,13.012382,4,Medium,1
16.209759,38.57856,3,Medium,1
12.417706,0.536291,0,Medium,1
15.163027,84.865413,1,Low,0
13.043141,30.582137,5,Low,1
18.861915,159.316488,3,High,0
16.342501,93.256066,3,Low,1
21.105407,28.294966,3,Medium,0
10.947465,107.626708,2,Low,1
20.362124,11.293541,4,High,0
17.799369,40.825376,3,Low,1
14.425941,11.837145,3,High,0
13.916276,11.405915,7,Low,0
12.30184,80.520126,2,Low,0
16.920576,26.060029,4,High,0
16.491165,19.527789,2,High,1
11.029706,136.649057,4,Medium,1
18.592883,73.572351,3,Low,1
15.518999,155.450389,3,Low,0
15.83247,24.015403,4,Low,1
17.120692,26.797835,1,High,1
19.86968,2.933699,3,Medium,1
19.376164,39.946894,2,Low,1
14.608237,6.639302,2,High,1
22.644471,9.293941,2,Medium,1
13.151537,236.692007,3,Low,1
9.115339,38.103878,3,High,1
13.514673,57.860742,2,Low,0
10.934896,50.868155,4,Low,1
15.218398,3.43331,3,High,1
16.936938,27.129539,3,Low,1
9.691597,21.311944,1,Low,1
15.997473,73.709497,4,Low,1
13.502428,15.332218,4,Low,1
13.756296,133.458034,1,Medium,0
24.302279,116.952108,0,High,1
13.997938,31.754235,2,Medium,1
14.992663,9.143268,1,Medium,1
18.328244,12.14333,2,Low,1
18.172852,27.023059,3,Low,0
15.14224,8.481963,3,Low,0
14.819996,100.560455,3,Low,0
12.79209,6.267011,3,Low,0
16.995965,15.037577,2,Low,0
14.682071,37.206406,2,High,0
13.760883,402.796133,3,Low,1
13.679185,23.081645,5,Medium,0
15.439801,68.151063,3,High,1
17.167461,22.868219,3,High,1
14.063403,180.2542,3,Low,1
14.522875,54.841521,1,High,0
18.955704,97.771566,3,Medium,1
15.550167,57.1844,3,Medium,0
11.970859,5.176727,0,Low,1
18.471237,24.658887,4,Low,1
11.500573,18.763154,4,High,0
6.132102,21.695358,2,Medium,1
15.660456,24.361518,5,Medium,0
12.767275,31.706636,3,Low,1
20.135042,131.485711,3,Low,1
11.334876,47.534978,1,Medium,1
17.120725,83.628971,5,Low,0
13.896792,35.192176,1,High,0
14.444232,131.095186,1,Low,1
14.988935,203.818547,5,Low,1
18.957419,45.704221,4,Medium,1
15.900082,15.602082,1,High,1
15.614264,112.359873,3,Low,1
14.936989,60.839554,2,Medium,0
16.260856,5.852629,3,Low,0
16.772151,98.69586,2,Low,1
19.155652,26.529207,7,High,1
8.331668,0.260202,2,High,0
15.912991,189.920259,1,Medium,1
11.479583,365.711763,2,Low,1
8.356453,66.633336,5,Low,1
13.706413,65.956955,8,Low,1
15.937156,195.460623,3,Medium,1
15.93329,130.23015,6,Medium,0
22.877638,28.445218,3,Medium,0
15.789286,8.15728,2,Low,1
14.881961,12.697489,2,High,1
15.704723,142.7148,6,Low,1
18.908673,29.180541,2,Medium,1
19.452102,92.923996,3,High,1
13.872434,125.611306,2,Low,0
16.721841,108.967014,3,Medium,0
15.84619,24.160021,3,High,1
18.704492,62.86129,7,Low,0
13.272235,24.994106,1,Medium,0
17.924977,75.268581,2,Low,1
12.087599,30.911356,3,Medium,1
18.80463,38.673805,3,High,1
17.43148,13.229379,3,Low,1
19.815792,135.464062,1,High,1
12.110358,12.655807,4,High,1
16.158094,3.239475,3,Medium,0
17.092036,57.076405,6,Low,0
14.769215,84.71605,3,Low,1
17.67952,10.135156,5,High,1
13.146322,72.248244,2,Low,1
14.180237,53.059079,4,Low,0
19.22294,34.993451,2,Medium,1
10.796721,71.007007,5,Low,0
21.7615,4.186802,2,Low,1
17.17885,190.967396,2,High,1
14.591143,7.707939,1,Low,0
23.536081,121.124621,4,Medium,0
17.248047,44.816692,3,High,1
12.653956,75.538878,4,High,0
17.912129,49.421895,5,Medium,1
11.7804,16.950215,9,Low,1
12.814382,11.645133,2,Medium,1
13.681105,107.797756,0,Medium,1
15.109693,25.252638,1,Low,1
17.165328,47.090886,4,High,0
13.726662,9.313069,1,Medium,1
16.009961,34.940763,2,Low,1
17.199258,72.480383,3,Low,1
18.231956,139.985607,7,High,1
17.723898,6.175827,6,Low,0
15.870231,61.14581,4,Low,1
12.363994,18.341539,3,Low,0
20.849184,128.740122,6,Low,1
18.46988,13.998882,2,Low,1
17.244606,179.633646,6,Medium,1
16.121082,2.513661,2,Low,1
16.584662,6.395748,5,Medium,1
14.544602,14.814484,1,Low,1
16.943263,36.071421,2,Medium,1
19.368569,24.978201,3,Medium,1
12.444485,42.09389,1,Low,1
13.870729,82.046615,4,Low,1
14.182042,11.684401,4,High,1
12.988205,99.417506,5,Low,0
12.872145,84.899078,2,Low,0
18.676236,36.327124,2,Medium,1
14.807219,105.793884,6,Low,1
6.765345,59.873389,5,High,1
13.190056,193.745756,2,Low,1
13.129938,67.055754,5,Low,1
7.810482,6.798937,3,Low,1
16.929313,34.401867,1,High,0
13.556003,46.830958,2,Medium,0
19.96328,18.81449,4,Low,0
14.296511,33.952121,6,Low,0
18.551776,1.866634,0,High,1
18.854356,18.145857,2,Low,1
15.844048,22.380734,1,Low,1
14.935839,49.730216,3,Medium,1
18.409468,18.978328,4,Low,0
11.00156,207.375414,4,Low,1
13.672131,0.77029,2,High,1
13.669828,45.218866,4,Low,1
15.829117,12.14887,1,Medium,1
16.056348,4.71526,4,Medium,0
9.323485,77.608713,5,Medium,1
16.163467,50.345179,3,Low,1
14.926351,12.555606,3,Medium,1
15.295866,21.410826,7,Low,1
17.107461,54.706935,8,Low,0
12.587223,2.363791,4,Medium,1
14.842808,89.902219,4,Medium,1
11.291558,66.540627,4,Low,0
15.81775,7.783128,2,Medium,0
18.71246,107.4288,6,High,0
15.013295,38.938449,1,Low,0
18.42383,42.689815,1,Medium,1
18.738456,102.848139,3,Low,0
11.881652,51.535204,4,Medium,1
16.075032,23.300063,2,Low,1
21.056546,7.675132,2,Medium,1
13.671888,278.925246,0,Low,1
20.143903,83.074125,2,Low,1
14.89546,29.472364,3,High,0
12.759583,70.699071,0,Low,1
11.688345,11.875405,4,Low,0
15.760711,31.654543,2,Medium,0
7.746814,116.626482,7,Medium,1
13.058227,74.749534,1,Low,1
14.384935,115.511639,1,Low,1
12.740196,100.467809,3,High,1
14.652125,10.342731,3,High,0
16.335512,44.837728,1,Medium,1
15.60289,8.658038,4,Low,1
13.735509,53.78146,0,Medium,1
10.800556,33.161357,4,Low,0
12.320754,76.30789,1,Medium,1
14.408572,2.893488,2,Medium,1
16.315364,109.6069,2,High,1
16.265633,2.683494,2,Medium,0
12.170915,32.448953,0,High,1
8.637861,88.682741,2,Medium,0
11.193194,30.925325,2,Low,1
10.595983,5.277673,6,High,1
15.245645,6.718199,3,Low,0
12.03281,64.802812,1,Low,0
13.982839,23.480697,3,Medium,1
17.353391,72.830093,2,Low,0
19.712921,68.261263,4,Low,1
17.605075,3.017313,4,Low,1
16.663793,10.201708,3,Low,1
15.372814,47.364227,3,Low,1
17.272773,28.967639,3,Medium,1
17.450361,38.199718,2,Medium,0
22.316497,19.875927,4,Medium,1
13.521852,8.856238,3,Low,0
14.522343,0.170985,4,Low,1
12.700283,19.918456,4,Medium,1
13.331191,8.739909,4,Medium,1
16.860706,44.216634,3,Medium,0
10.150316,52.080478,1,Low,1
15.173067,71.192904,0,Medium,1
14.32581,145.148566,2,High,0
12.693102,45.498288,5,High,0
14.068966,51.627168,4,Low,0
18.749393,27.251772,6,Low,1
13.678768,38.125934,8,Low,1
14.884681,122.354207,5,Low,0
16.389829,47.560046,3,Low,0
10.21662,127.663541,1,High,0
14.019673,95.849864,4,Low,0
17.222271,13.772521,8,Medium,1
14.697963,78.410331,1,Medium,1
13.423102,55.250092,1,High,1
11.813298,39.902147,2,Medium,1
20.588319,113.938132,3,High,1
11.3315,167.709604,1,Low,0
14.868698,25.904101,2,Medium,0
11.894902,44.043824,3,Medium,1
11.768563,110.630392,3,Low,0
17.782435,40.821208,2,Low,0
12.420693,47.589861,2,Medium,1
14.525209,92.32077,2,Low,1
12.905694,19.193157,2,High,0
15.032345,97.651874,4,Low,1
11.902458,21.819947,2,Medium,1
13.301792,53.051656,3,Low,1
17.082229,2.81199,6,Low,0
10.597656,57.55196,4,Low,1
13.71747,60.197131,3,Medium,1
15.475396,77.979024,1,High,0
11.958643,36.079417,2,Low,0
14.727584,30.239296,1,Medium,1
10.496089,2.079191,3,Low,0
12.058151,70.122425,3,Low,0
12.207048,48.40266,2,Medium,0
16.464605,74.329165,1,Medium,0
16.35957,67.668518,2,Low,0
17.356279,2.522509,3,Low,1
14.445622,15.032583,1,High,0
20.903762,87.098526,4,Medium,1
18.451923,13.299745,2,Low,1
10.248474,166.236975,1,Low,0
13.610603,203.965711,2,Medium,1
13.775219,22.689504,2,Low,0
15.864574,0.832411,5,High,0
16.425741,53.772521,2,High,1
17.548245,63.680406,5,Medium,0
19.173346,59.435665,4,High,1
15.618261,29.889084,2,Low,0
10.314185,23.151621,3,Low,1
17.803969,6.588103,4,Medium,1
17.166143,40.867194,1,Low,1
17.841811,50.775805,1,High,1
17.219049,9.362095,4,Low,1
15.933096,49.334659,5,Medium,0
11.350573,43.785192,2,High,1
20.39216,130.227385,3,Medium,1
17.549793,12.249591,1,Low,1
13.67808,92.284256,1,Medium,1
15.735434,10.850002,2,Low,1
14.377683,56.934117,4,Medium,1
13.783595,12.050187,7,Low,0
13.117264,56.248945,1,Medium,1
14.376438,7.990926,1,Low,1
17.977857,13.55445,1,Low,0
13.713248,77.340309,11,Low,0
16.194971,9.99186,1,Medium,1
9.114159,71.490288,3,Low,1
15.618517,182.715436,2,Low,1
15.392737,142.684951,1,Low,0
13.73556,16.113503,3,High,1
14.704207,152.548698,4,Low,0
18.643745,56.620088,3,High,0
15.97853,34.578783,2,Medium,0
16.211251,47.799161,6,Low,1
8.584842,113.966635,6,Low,0
17.325533,139.030835,5,Medium,1
14.128209,39.201624,3,Low,0
11.354674,84.54332,4,Medium,1
16.244945,71.819711,2,Medium,1
18.081036,148.835011,7,High,1
14.840446,25.655054,3,Low,0
18.171107,8.161775,2,Low,0
17.513408,129.293748,2,Medium,1
17.008239,7.069932,4,Low,1
16.294553,101.773683,4,High,1
17.417125,50.349373,4,High,0
17.772132,94.99531,2,Medium,1
10.698186,24.411825,4,Low,0
16.237505,98.793185,2,Low,1
15.751212,107.296876,3,High,1
12.97505,62.469493,1,Low,0
12.984408,3.249905,2,Medium,0
11.988211,14.305028,7,High,1
10.429341,22.270481,2,High,1
13.546982,24.117131,6,Low,1
14.434493,65.788956,3,High,1
15.382027,16.235262,3,Medium,1
9.615917,29.861651,6,Low,1
17.723867,87.490218,2,Medium,0
14.313024,39.413489,4,High,1
20.330926,87.742508,6,Low,0
12.837124,57.307458,3,Low,1
12.067625,21.747617,5,Low,1
18.935546,21.783156,7,High,1
10.872581,65.863753,3,Low,0
16.664528,10.136961,3,Low,1
20.568326,64.063007,4,Low,1
9.107131,10.942105,4,Medium,1
14.856911,26.918314,6,Low,0
18.012341,33.047603,1,Low,1
13.563864,18.552253,4,High,1
18.963279,2.457366,5,Low,1
17.706982,64.820253,3,Low,1
11.903643,0.248766,5,Low,1
12.314261,38.711815,0,High,1
16.05518,30.096022,4,Medium,0
19.040661,13.904686,3,Low,1
13.505114,44.575589,4,Low,0
18.143284,35.650276,2,High,0
13.669396,4.822499,3,Medium,1
9.408044,116.543193,3,Low,0
12.769097,173.833184,4,Low,1
15.13994,9.844206,2,Low,1
19.020532,41.671867,2,Low,1
14.302818,4.249694,3,Medium,0
11.429577,7.699028,0,Low,0
15.731604,28.125692,2,Medium,0
12.416888,15.901791,1,Medium,1
20.024051,183.677179,4,High,1
16.264301,79.810752,4,Low,1
15.388523,11.074157,3,Low,0
12.122676,9.114644,4,Medium,1
15.503218,37.069327,5,Medium,1
17.287458,12.29689,3,High,0
19.366702,49.422954,3,Low,1
14.460248,6.811978,3,Low,1
14.061774,65.742161,4,Medium,0
13.439412,55.613663,4,Medium,1
13.753199,0.534561,0,High,0
15.024385,48.746748,7,Low,1
13.805309,131.704254,4,Low,1
16.848379,20.192015,5,Low,1
17.54302,7.970463,3,Low,1
12.239541,66.979417,1,Medium,1
14.491692,36.399115,3,Medium,1
17.507965,157.94433,4,Medium,1
11.281225,3.787575,2,Low,1
16.490338,174.327012,6,High,0
15.594692,8.978439,2,Low,1
15.499587,40.18352,1,High,0
8.909201,14.13402,4,Low,1
10.612581,54.984747,5,Low,0
12.646677,93.520303,3,High,1
20.481871,129.993687,5,Medium,1
18.569764,36.786726,4,Low,1
13.191551,10.544723,2,Low,0
16.396968,90.585332,5,High,1
16.756502,83.476738,1,Medium,1
13.319097,3.430663,0,Medium,1
18.227058,10.086638,4,Low,0
17.66745,71.768772,1,High,1
11.876028,129.66695,2,Low,1
8.354272,138.077975,2,High,1
12.399368,10.503216,3,Low,0
14.254612,144.517635,2,Low,0
16.100952,20.777827,4,Low,1
11.19737,231.304618,2,Low,1
20.038851,33.124419,3,Low,0
10.962002,63.787057,0,Low,0
15.470478,86.04038,2,High,0
19.252431,9.042888,6,Low,0
13.024217,2.299928,8,Low,1
15.481609,19.640741,6,Medium,0
15.764001,56.934339,1,Low,1
15.738071,4.051212,7,Low,0
9.54375,202.5756,3,Low,1
15.779394,10.110068,6,Low,0
15.91893,12.385719,5,Medium,1
13.857016,3.912936,2,Low,0
17.612815,99.531866,4,Low,0
17.629976,27.139751,2,Low,0
16.491048,20.371093,6,Low,0
14.44055,40.731197,3,High,1
11.269857,33.831613,4,Low,1
12.847401,0.554727,4,Medium,0
11.672853,6.90657,0,High,0
15.019681,55.79954,2,Medium,1
11.644348,20.114689,3,Low,0
10.387118,121.475279,0,Low,0
11.013812,44.575456,2,Medium,1
13.866514,92.770729,6,Low,0
15.266093,0.252554,7,Medium,1
19.593982,18.145459,3,Medium,0
18.568192,20.289414,6,Medium,1
9.530919,19.349124,5,Medium,0
17.616134,18.867425,9,Low,0
17.898179,17.560181,3,Medium,1
16.289321,22.076285,0,Medium,0
16.751982,79.411951,3,Medium,0
15.761267,97.797274,2,Medium,1
15.042253,8.362569,3,Low,0
13.241397,6.059215,3,Medium,1
18.177319,151.507733,1,Low,0
20.059263,22.947207,5,Medium,1
11.239571,49.127833,6,Low,1
15.800887,0.559323,1,Medium,1
15.146248,63.308288,3,Medium,1
15.052843,52.833335,4,Medium,0
15.964741,36.201023,3,Low,0
16.254446,79.064326,2,Low,1
11.57676,43.651891,6,Low,1
17.42497,32.534827,0,Low,1
17.539572,8.598226,2,Medium,1
12.26392,60.692971,2,High,1
13.252146,28.704652,1,Low,1
17.720144,20.715438,2,Low,0
11.789786,47.094185,4,High,1
18.74566,14.546596,2,Low,1
10.091656,40.10934,1,Medium,1
17.856805,42.705976,1,Low,0
14.494717,19.672379,2,Low,1
16.903302,0.029555,6,High,0
14.496672,21.125995,2,High,1
17.98619,32.286136,4,Low,1
16.649701,62.986948,5,Low,1
14.0247,2.428555,6,High,0
15.332011,5.846855,4,Low,1
17.342895,12.601491,2,Medium,1
15.998936,54.578514,3,High,0
15.090243,31.980439,5,Low,1
15.852928,73.666918,4,Low,1
16.181018,79.156362,6,Low,1
19.352241,67.677553,1,Low,1
15.696967,33.452722,5,Low,0
19.077987,5.839124,9,Low,1
17.696985,14.212538,2,Low,1
15.172908,69.293208,1,Medium,1
9.931109,22.036084,4,Medium,1
12.614999,15.848917,6,Medium,1
15.01908,16.599707,7,High,1
13.413362,147.966966,4,Low,0
13.883742,201.394175,1,Low,1
13.054177,13.898376,1,Medium,0
15.662999,3.149234,2,Low,1
15.345461,56.005374,3,High,1
17.261023,3.351848,6,High,1
16.764111,38.137062,5,High,0
15.106492,21.089227,6,Low,1
13.778642,68.538494,3,Medium,1
11.331081,65.090568,3,Low,1
7.746231,72.598801,4,Low,1
14.764956,50.19339,2,Low,1
19.590673,301.30509,2,Low,1
14.966287,7.287845,1,High,0
18.159353,176.309293,2,Low,1
17.757665,51.037393,9,High,0
17.393762,51.545375,4,High,1
15.28834,88.260338,4,High,0
13.1338,16.082654,3,Low,1
17.543853,67.85762,3,Low,0
17.193117,185.901568,1,Low,1
